longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,income_category,age_category
-121.29,38.15,23.0,4183.0,633.0,1886.0,628.0,4.8787,175300.0,INLAND,6.660828025477707,0.15132679894812337,3.0031847133757963,High,Moderately Old
-121.28,38.14,37.0,3278.0,623.0,1431.0,575.0,3.3987,99500.0,INLAND,5.700869565217391,0.1900549115314216,2.488695652173913,Medium,Old
-121.27,38.14,33.0,3557.0,894.0,2659.0,894.0,2.2883,86900.0,INLAND,3.9787472035794185,0.25133539499578295,2.9742729306487696,Low,Old
-121.27,38.14,40.0,929.0,257.0,576.0,229.0,2.125,137500.0,INLAND,4.056768558951965,0.2766415500538213,2.51528384279476,Low,Very Old
-121.28,38.14,38.0,2803.0,500.0,1223.0,509.0,4.119,128800.0,INLAND,5.5068762278978385,0.17838030681412773,2.4027504911591357,Medium,Very Old
-121.28,38.13,48.0,1892.0,333.0,804.0,352.0,4.0625,143200.0,INLAND,5.375,0.17600422832980972,2.284090909090909,Medium,Very Old
-121.27,38.13,52.0,1081.0,257.0,437.0,225.0,2.1979,114100.0,INLAND,4.804444444444444,0.23774283071230343,1.9422222222222223,Low,Very Old
-121.27,38.13,40.0,2402.0,509.0,1197.0,486.0,2.1771,98200.0,INLAND,4.94238683127572,0.2119067443796836,2.462962962962963,Low,Very Old
-121.28,38.13,32.0,3366.0,676.0,1916.0,697.0,2.5401,125400.0,INLAND,4.829268292682927,0.20083184789067143,2.7489239598278337,Low,Old
-121.28,38.12,34.0,3268.0,640.0,1906.0,628.0,2.8237,110700.0,INLAND,5.203821656050955,0.19583843329253367,3.035031847133758,Low,Old
-121.27,38.12,44.0,2356.0,482.0,1043.0,443.0,2.4949,108000.0,INLAND,5.318284424379232,0.20458404074702885,2.3544018058690743,Low,Very Old
-121.29,38.13,20.0,3168.0,514.0,1390.0,490.0,5.0,154800.0,INLAND,6.46530612244898,0.16224747474747475,2.836734693877551,High,Moderately Old
-121.3,38.13,26.0,2256.0,360.0,937.0,372.0,5.0528,153700.0,INLAND,6.064516129032258,0.1595744680851064,2.5188172043010755,High,Moderately Old
-121.29,38.12,18.0,1534.0,275.0,741.0,263.0,3.9607,132500.0,INLAND,5.832699619771863,0.17926988265971316,2.817490494296578,Medium,New
-121.3,38.12,11.0,1792.0,252.0,767.0,263.0,7.6889,229300.0,INLAND,6.813688212927756,0.140625,2.9163498098859315,Very High,New
-121.3,38.11,5.0,5979.0,1190.0,2679.0,1084.0,4.196,171700.0,INLAND,5.515682656826568,0.19902993811674194,2.4714022140221403,Medium,New
-121.27,38.11,11.0,3163.0,794.0,2106.0,762.0,2.4482,103000.0,INLAND,4.150918635170604,0.2510275055327221,2.763779527559055,Low,New
-121.28,38.11,10.0,2974.0,588.0,1559.0,568.0,3.8825,136800.0,INLAND,5.235915492957746,0.1977135171486214,2.744718309859155,Medium,New
-121.27,38.11,15.0,2039.0,384.0,1178.0,375.0,3.8672,120100.0,INLAND,5.437333333333333,0.18832761157430114,3.1413333333333333,Medium,New
-121.28,38.1,13.0,2432.0,586.0,1441.0,606.0,2.5556,133100.0,INLAND,4.013201320132013,0.24095394736842105,2.377887788778878,Low,New
-121.29,38.1,14.0,1551.0,297.0,785.0,281.0,3.775,163300.0,INLAND,5.519572953736655,0.19148936170212766,2.793594306049822,Medium,New
-121.27,38.13,39.0,2614.0,634.0,1862.0,654.0,1.9238,70700.0,INLAND,3.996941896024465,0.24254016832440703,2.8470948012232418,Low,Very Old
-121.27,38.12,37.0,2232.0,504.0,1455.0,471.0,2.5587,87800.0,INLAND,4.738853503184713,0.22580645161290322,3.089171974522293,Low,Old
-121.26,38.13,38.0,1419.0,411.0,1226.0,397.0,2.2188,68800.0,INLAND,3.5743073047858944,0.28964059196617337,3.08816120906801,Low,Very Old
-121.26,38.12,27.0,1818.0,459.0,1182.0,428.0,1.8575,73800.0,INLAND,4.247663551401869,0.2524752475247525,2.7616822429906542,Low,Moderately Old
-121.25,38.13,25.0,1305.0,270.0,789.0,235.0,3.2993,91100.0,INLAND,5.553191489361702,0.20689655172413793,3.3574468085106384,Medium,Moderately Old
-121.26,38.11,4.0,2058.0,366.0,933.0,316.0,4.2448,150900.0,INLAND,6.512658227848101,0.17784256559766765,2.9525316455696204,Medium,New
-121.26,38.11,8.0,2770.0,642.0,1611.0,633.0,3.1284,115100.0,INLAND,4.3759873617693525,0.23176895306859205,2.5450236966824646,Medium,New
-121.25,38.14,16.0,1174.0,242.0,464.0,261.0,2.3,133300.0,INLAND,4.498084291187739,0.2061328790459966,1.7777777777777777,Low,New
-121.26,38.14,10.0,3371.0,665.0,1823.0,654.0,3.5333,116800.0,INLAND,5.154434250764526,0.19727083951349747,2.787461773700306,Medium,New
-121.27,38.13,35.0,2607.0,685.0,2016.0,618.0,1.75,82900.0,INLAND,4.218446601941747,0.2627541235136172,3.262135922330097,Low,Old
-121.26,38.13,25.0,2549.0,675.0,2053.0,648.0,2.0875,83100.0,INLAND,3.933641975308642,0.26480972930561003,3.16820987654321,Low,Moderately Old
-121.24,38.22,28.0,2593.0,487.0,1365.0,457.0,3.3929,113000.0,INLAND,5.673960612691466,0.18781334361743154,2.9868708971553612,Medium,Moderately Old
-121.22,38.16,24.0,4411.0,776.0,2038.0,732.0,3.475,151200.0,INLAND,6.025956284153006,0.17592382679664476,2.7841530054644807,Medium,Moderately Old
-121.28,38.17,19.0,1337.0,236.0,744.0,225.0,4.0924,244200.0,INLAND,5.942222222222222,0.17651458489154825,3.3066666666666666,Medium,Moderately Old
-121.32,38.21,27.0,2643.0,467.0,1455.0,444.0,3.6398,146700.0,INLAND,5.952702702702703,0.17669315172152858,3.277027027027027,Medium,Moderately Old
-121.16,38.16,31.0,1953.0,366.0,999.0,316.0,2.4906,122500.0,INLAND,6.180379746835443,0.18740399385560677,3.161392405063291,Low,Old
-121.14,38.16,14.0,2591.0,497.0,1371.0,479.0,3.5774,113900.0,INLAND,5.409185803757829,0.19181783095329988,2.862212943632568,Medium,New
-121.06,38.25,13.0,651.0,102.0,301.0,104.0,3.6528,200000.0,INLAND,6.259615384615385,0.15668202764976957,2.894230769230769,Medium,New
-121.15,38.21,18.0,4176.0,700.0,2164.0,699.0,4.0365,174200.0,INLAND,5.9742489270386265,0.16762452107279693,3.09585121602289,Medium,New
-121.05,38.14,19.0,3326.0,561.0,1544.0,511.0,2.9875,166300.0,INLAND,6.5088062622309195,0.16867107636800963,3.0215264187866926,Low,Moderately Old
-121.09,38.19,23.0,762.0,140.0,358.0,141.0,2.4545,105000.0,INLAND,5.404255319148936,0.1837270341207349,2.5390070921985815,Low,Moderately Old
-121.19,38.13,27.0,2400.0,435.0,1085.0,444.0,3.7687,165200.0,INLAND,5.405405405405405,0.18125,2.4436936936936937,Medium,Moderately Old
-121.18,38.07,21.0,2333.0,377.0,1073.0,332.0,4.8125,161100.0,INLAND,7.02710843373494,0.16159451350192885,3.2319277108433737,High,Moderately Old
-120.97,38.0,27.0,1683.0,288.0,873.0,258.0,4.7069,176900.0,INLAND,6.523255813953488,0.1711229946524064,3.383720930232558,High,Moderately Old
-121.05,37.93,17.0,2474.0,480.0,1649.0,453.0,3.275,156500.0,INLAND,5.4613686534216335,0.19401778496362165,3.6401766004415013,Medium,New
-121.11,38.04,32.0,1083.0,188.0,471.0,178.0,2.9241,187500.0,INLAND,6.084269662921348,0.17359187442289936,2.646067415730337,Low,Old
-121.09,38.03,21.0,2064.0,342.0,1021.0,359.0,4.517,152200.0,INLAND,5.749303621169917,0.16569767441860464,2.8440111420612815,High,Moderately Old
-121.12,38.0,36.0,683.0,159.0,505.0,141.0,3.4265,158900.0,INLAND,4.843971631205674,0.232796486090776,3.5815602836879434,Medium,Old
-120.99,37.8,32.0,2564.0,513.0,1198.0,459.0,2.9083,113400.0,INLAND,5.586056644880174,0.2000780031201248,2.610021786492375,Low,Old
-121.0,37.8,13.0,4030.0,744.0,2248.0,766.0,3.6107,141300.0,INLAND,5.261096605744125,0.18461538461538463,2.9347258485639687,Medium,New
-120.98,37.79,20.0,2458.0,491.0,1227.0,481.0,2.7857,110900.0,INLAND,5.11018711018711,0.19975589910496339,2.550935550935551,Low,Moderately Old
-120.97,37.84,28.0,2368.0,430.0,1231.0,403.0,2.883,141900.0,INLAND,5.875930521091812,0.18158783783783783,3.054590570719603,Low,Moderately Old
-120.96,37.77,32.0,2262.0,416.0,1156.0,404.0,3.8534,157600.0,INLAND,5.599009900990099,0.1839080459770115,2.8613861386138613,Medium,Old
-121.04,37.78,32.0,2916.0,528.0,1466.0,473.0,2.5643,200000.0,INLAND,6.164904862579281,0.18106995884773663,3.0993657505285412,Low,Old
-121.06,37.86,24.0,1713.0,328.0,1258.0,324.0,2.683,169400.0,INLAND,5.287037037037037,0.19147694103911267,3.882716049382716,Low,Moderately Old
-121.13,37.74,31.0,677.0,144.0,523.0,159.0,2.4598,97100.0,INLAND,4.2578616352201255,0.21270310192023634,3.289308176100629,Low,Old
-121.13,37.74,28.0,409.0,104.0,244.0,98.0,3.4643,90900.0,INLAND,4.173469387755102,0.254278728606357,2.489795918367347,Medium,Moderately Old
-121.12,37.73,35.0,1107.0,227.0,573.0,210.0,2.3924,102200.0,INLAND,5.271428571428571,0.2050587172538392,2.7285714285714286,Low,Old
-121.13,37.74,21.0,2376.0,475.0,1175.0,441.0,3.6016,134600.0,INLAND,5.387755102040816,0.1999158249158249,2.6643990929705215,Medium,Moderately Old
-121.13,37.73,40.0,1126.0,220.0,667.0,235.0,3.3158,125900.0,INLAND,4.791489361702127,0.19538188277087035,2.8382978723404255,Medium,Very Old
-121.11,37.74,11.0,3886.0,599.0,1605.0,529.0,4.4213,182700.0,INLAND,7.34593572778828,0.1541430777148739,3.0340264650283553,Medium,New
-121.1,37.8,35.0,1853.0,331.0,958.0,340.0,3.3578,149000.0,INLAND,5.45,0.17862924986508366,2.8176470588235296,Medium,Old
-121.11,37.76,22.0,2606.0,411.0,1252.0,397.0,4.1833,192100.0,INLAND,6.564231738035264,0.15771297006907137,3.1536523929471034,Medium,Moderately Old
-121.16,37.73,7.0,4956.0,941.0,3006.0,915.0,3.4426,139000.0,INLAND,5.416393442622951,0.18987086359967717,3.2852459016393443,Medium,New
-121.25,37.76,22.0,2430.0,417.0,1292.0,391.0,3.4009,182400.0,INLAND,6.2148337595907925,0.17160493827160495,3.3043478260869565,Medium,Moderately Old
-121.22,37.72,34.0,2123.0,387.0,1310.0,368.0,2.6368,165600.0,INLAND,5.769021739130435,0.18228921337729628,3.5597826086956523,Low,Old
-121.22,37.81,17.0,2879.0,542.0,1802.0,530.0,3.6378,126100.0,INLAND,5.432075471698113,0.18825981243487322,3.4,Medium,New
-121.22,37.8,28.0,2608.0,576.0,1719.0,554.0,2.1186,94400.0,INLAND,4.707581227436823,0.22085889570552147,3.1028880866425994,Low,Moderately Old
-121.22,37.8,37.0,1038.0,222.0,521.0,211.0,2.125,91900.0,INLAND,4.919431279620853,0.2138728323699422,2.4691943127962084,Low,Old
-121.21,37.81,18.0,2404.0,498.0,1531.0,506.0,2.995,124300.0,INLAND,4.75098814229249,0.20715474209650583,3.025691699604743,Low,New
-121.21,37.8,31.0,699.0,186.0,460.0,170.0,2.7443,94200.0,INLAND,4.1117647058823525,0.26609442060085836,2.7058823529411766,Low,Old
-121.21,37.8,44.0,300.0,72.0,160.0,73.0,2.1786,120800.0,INLAND,4.109589041095891,0.24,2.191780821917808,Low,Very Old
-121.21,37.8,45.0,370.0,84.0,167.0,70.0,1.4853,101800.0,INLAND,5.285714285714286,0.22702702702702704,2.3857142857142857,Very Low,Very Old
-121.21,37.79,33.0,811.0,185.0,446.0,198.0,1.6724,96900.0,INLAND,4.095959595959596,0.2281134401972873,2.2525252525252526,Low,Old
-121.21,37.8,33.0,1862.0,429.0,971.0,389.0,2.6053,99200.0,INLAND,4.786632390745501,0.23039742212674544,2.4961439588688945,Low,Old
-121.21,37.81,8.0,1883.0,298.0,999.0,301.0,5.193,172100.0,INLAND,6.255813953488372,0.15825809877854488,3.318936877076412,High,New
-121.2,37.8,28.0,3264.0,576.0,1512.0,567.0,3.7546,135300.0,INLAND,5.756613756613756,0.17647058823529413,2.6666666666666665,Medium,Moderately Old
-121.2,37.8,24.0,1698.0,344.0,927.0,313.0,3.5625,130800.0,INLAND,5.424920127795527,0.20259128386336867,2.961661341853035,Medium,Moderately Old
-121.2,37.79,36.0,866.0,160.0,502.0,149.0,2.4798,101500.0,INLAND,5.8120805369127515,0.18475750577367206,3.3691275167785233,Low,Old
-121.2,37.8,37.0,311.0,61.0,171.0,54.0,4.0972,101800.0,INLAND,5.7592592592592595,0.19614147909967847,3.1666666666666665,Medium,Old
-121.21,37.81,12.0,3667.0,640.0,2173.0,652.0,5.0369,163900.0,INLAND,5.624233128834356,0.1745295882192528,3.3328220858895707,High,New
-121.17,37.88,22.0,1283.0,256.0,3082.0,239.0,3.5365,111800.0,INLAND,5.368200836820083,0.1995323460639127,12.895397489539748,Medium,Moderately Old
-121.17,37.82,35.0,2506.0,406.0,1316.0,398.0,3.8472,197600.0,INLAND,6.296482412060302,0.16201117318435754,3.306532663316583,Medium,Old
-121.2,37.83,18.0,3415.0,580.0,1912.0,562.0,4.4423,161400.0,INLAND,6.076512455516014,0.1698389458272328,3.402135231316726,Medium,New
-121.2,37.81,26.0,395.0,74.0,193.0,72.0,7.3718,212500.0,INLAND,5.486111111111111,0.18734177215189873,2.6805555555555554,Very High,Moderately Old
-121.19,37.81,8.0,4019.0,857.0,1959.0,782.0,2.7321,175000.0,INLAND,5.139386189258312,0.21323712366260264,2.5051150895140664,Low,New
-121.18,37.79,16.0,1326.0,286.0,509.0,297.0,1.9464,112500.0,INLAND,4.4646464646464645,0.21568627450980393,1.7138047138047139,Low,New
-121.2,37.78,4.0,58.0,29.0,79.0,29.0,3.375,106300.0,INLAND,2.0,0.5,2.7241379310344827,Medium,New
-121.23,37.78,20.0,273.0,49.0,149.0,49.0,4.8229,158300.0,INLAND,5.571428571428571,0.1794871794871795,3.0408163265306123,High,Moderately Old
-121.24,37.79,7.0,5151.0,867.0,2553.0,805.0,4.075,195000.0,INLAND,6.398757763975155,0.16831683168316833,3.1714285714285713,Medium,New
-121.27,37.79,16.0,1853.0,390.0,1013.0,362.0,2.7083,173900.0,INLAND,5.1187845303867405,0.2104695089044792,2.798342541436464,Low,New
-121.22,37.8,13.0,335.0,89.0,247.0,77.0,1.6111,74100.0,INLAND,4.35064935064935,0.2656716417910448,3.207792207792208,Low,New
-121.22,37.79,36.0,1052.0,221.0,712.0,212.0,1.7228,105000.0,INLAND,4.962264150943396,0.21007604562737642,3.358490566037736,Low,Old
-121.22,37.79,38.0,2152.0,451.0,1320.0,457.0,2.5025,101900.0,INLAND,4.708971553610503,0.2095724907063197,2.888402625820569,Low,Very Old
-121.23,37.79,21.0,1922.0,373.0,1130.0,372.0,4.0815,117900.0,INLAND,5.166666666666667,0.19406867845993755,3.0376344086021505,Medium,Moderately Old
-121.22,37.79,5.0,3107.0,477.0,1549.0,443.0,4.4766,169400.0,INLAND,7.013544018058691,0.1535242999678146,3.4966139954853275,Medium,New
-121.23,37.79,23.0,1985.0,424.0,1198.0,389.0,2.7734,116800.0,INLAND,5.102827763496144,0.2136020151133501,3.0796915167095116,Low,Moderately Old
-121.23,37.8,11.0,2451.0,665.0,1155.0,533.0,2.2254,130800.0,INLAND,4.598499061913696,0.2713178294573643,2.1669793621013134,Low,New
-121.24,37.81,6.0,3883.0,800.0,2319.0,787.0,3.5595,161000.0,INLAND,4.933926302414231,0.20602626834921453,2.946632782719187,Medium,New
-121.23,37.81,15.0,2906.0,537.0,1886.0,557.0,4.2431,137100.0,INLAND,5.217235188509874,0.18479008947006195,3.385996409335727,Medium,New
-121.22,37.81,20.0,1811.0,352.0,1191.0,327.0,4.0125,121500.0,INLAND,5.538226299694189,0.1943677526228603,3.6422018348623855,Medium,Moderately Old
-121.22,37.82,13.0,4452.0,949.0,2740.0,937.0,3.1964,141500.0,INLAND,4.751334044823906,0.21316262353998203,2.9242262540021344,Medium,New
-121.23,37.81,16.0,2085.0,342.0,1236.0,345.0,5.5591,149300.0,INLAND,6.043478260869565,0.16402877697841728,3.582608695652174,High,New
-121.23,37.82,8.0,1289.0,235.0,867.0,239.0,4.6821,138500.0,INLAND,5.393305439330544,0.18231186966640806,3.6276150627615062,High,New
-121.23,37.82,14.0,1847.0,325.0,1030.0,309.0,4.9271,155300.0,INLAND,5.977346278317152,0.17596101786681104,3.3333333333333335,High,New
-121.23,37.84,28.0,1347.0,241.0,713.0,225.0,4.0208,155700.0,INLAND,5.986666666666666,0.1789161098737936,3.168888888888889,Medium,Moderately Old
-121.24,37.82,9.0,6169.0,959.0,3378.0,945.0,5.1047,157900.0,INLAND,6.528042328042328,0.15545469281893337,3.574603174603175,High,New
-121.3,37.85,35.0,1034.0,206.0,604.0,192.0,2.2391,120000.0,INLAND,5.385416666666667,0.19922630560928434,3.1458333333333335,Low,Old
-121.31,37.81,36.0,284.0,53.0,130.0,47.0,3.1429,179200.0,INLAND,6.042553191489362,0.18661971830985916,2.765957446808511,Medium,Old
-121.29,37.8,6.0,110.0,26.0,69.0,24.0,3.7292,475000.0,INLAND,4.583333333333333,0.23636363636363636,2.875,Medium,New
-121.27,37.82,26.0,1170.0,238.0,830.0,216.0,2.6458,127500.0,INLAND,5.416666666666667,0.20341880341880342,3.8425925925925926,Low,Moderately Old
-121.28,37.83,32.0,696.0,151.0,443.0,144.0,2.5156,86300.0,INLAND,4.833333333333333,0.21695402298850575,3.076388888888889,Low,Old
-121.28,37.82,10.0,9205.0,1774.0,5935.0,1673.0,3.65,119400.0,INLAND,5.502092050209205,0.19272134709397068,3.547519426180514,Medium,New
-121.37,37.77,19.0,2610.0,474.0,1290.0,452.0,4.1298,222800.0,INLAND,5.774336283185841,0.18160919540229886,2.853982300884956,Medium,Moderately Old
-121.4,37.74,20.0,2706.0,477.0,1236.0,474.0,4.15,322400.0,INLAND,5.708860759493671,0.1762749445676275,2.607594936708861,Medium,Moderately Old
-121.43,37.78,24.0,807.0,174.0,585.0,166.0,2.6181,163500.0,INLAND,4.86144578313253,0.21561338289962825,3.5240963855421685,Low,Moderately Old
-121.48,37.77,19.0,2364.0,373.0,1264.0,390.0,5.0176,274200.0,INLAND,6.061538461538461,0.1577834179357022,3.241025641025641,High,Moderately Old
-121.52,37.75,18.0,1544.0,272.0,825.0,286.0,4.3229,327300.0,INLAND,5.398601398601398,0.17616580310880828,2.8846153846153846,Medium,New
-121.46,37.73,20.0,2039.0,373.0,862.0,330.0,5.1629,222900.0,INLAND,6.178787878787879,0.18293281020107896,2.6121212121212123,High,Moderately Old
-121.45,37.72,2.0,2239.0,321.0,766.0,219.0,5.75,240200.0,INLAND,10.223744292237443,0.1433675748101831,3.497716894977169,High,New
-121.44,37.7,5.0,1365.0,196.0,591.0,156.0,6.0389,215100.0,INLAND,8.75,0.14358974358974358,3.7884615384615383,Very High,New
-121.42,37.71,7.0,8297.0,1433.0,4189.0,1271.0,4.3696,170700.0,INLAND,6.5279307631786,0.1727130288055924,3.2958300550747444,Medium,New
-121.42,37.76,18.0,5501.0,1051.0,2964.0,1009.0,4.1855,162100.0,INLAND,5.4519326065411295,0.1910561716051627,2.937561942517344,Medium,New
-121.42,37.75,33.0,1999.0,368.0,1061.0,390.0,3.5242,121400.0,INLAND,5.125641025641026,0.18409204602301152,2.7205128205128206,Medium,Old
-121.42,37.74,45.0,818.0,144.0,340.0,138.0,4.8021,133500.0,INLAND,5.927536231884058,0.17603911980440098,2.463768115942029,High,Very Old
-121.42,37.74,38.0,773.0,147.0,320.0,134.0,2.825,152500.0,INLAND,5.768656716417911,0.19016817593790428,2.388059701492537,Low,Very Old
-121.42,37.74,35.0,796.0,132.0,313.0,152.0,3.15,153200.0,INLAND,5.2368421052631575,0.1658291457286432,2.0592105263157894,Medium,Old
-121.42,37.75,33.0,1329.0,266.0,683.0,233.0,4.3687,128700.0,INLAND,5.703862660944206,0.200150489089541,2.9313304721030042,Medium,Old
-121.43,37.75,34.0,1280.0,268.0,754.0,294.0,3.1333,132000.0,INLAND,4.35374149659864,0.209375,2.564625850340136,Medium,Old
-121.43,37.75,41.0,1717.0,325.0,855.0,303.0,2.75,127300.0,INLAND,5.666666666666667,0.18928363424577752,2.8217821782178216,Low,Very Old
-121.43,37.75,42.0,1207.0,278.0,699.0,279.0,3.3611,117600.0,INLAND,4.326164874551972,0.23032311516155757,2.5053763440860215,Medium,Very Old
-121.43,37.74,52.0,876.0,170.0,426.0,179.0,3.0865,119800.0,INLAND,4.893854748603352,0.19406392694063926,2.3798882681564244,Medium,Very Old
-121.43,37.74,40.0,859.0,196.0,427.0,176.0,3.5789,110400.0,INLAND,4.880681818181818,0.2281722933643772,2.4261363636363638,Medium,Very Old
-121.43,37.75,30.0,1912.0,451.0,1065.0,388.0,2.1424,125000.0,INLAND,4.927835051546392,0.23587866108786612,2.7448453608247423,Low,Old
-121.43,37.76,7.0,2125.0,508.0,1358.0,464.0,3.6312,147600.0,INLAND,4.579741379310345,0.23905882352941177,2.9267241379310347,Medium,New
-121.44,37.76,5.0,7264.0,1285.0,3670.0,1146.0,5.0443,194800.0,INLAND,6.338568935427574,0.17689977973568283,3.2024432809773122,High,New
-121.45,37.75,15.0,3846.0,677.0,2360.0,635.0,4.6173,164800.0,INLAND,6.0566929133858265,0.17602704108164327,3.716535433070866,High,New
-121.44,37.74,33.0,1875.0,363.0,970.0,381.0,3.5096,141700.0,INLAND,4.921259842519685,0.1936,2.545931758530184,Medium,Old
-121.44,37.75,29.0,918.0,159.0,417.0,166.0,4.2768,151300.0,INLAND,5.530120481927711,0.17320261437908496,2.5120481927710845,Medium,Moderately Old
-121.44,37.75,16.0,2229.0,458.0,1199.0,445.0,3.4821,170600.0,INLAND,5.008988764044944,0.20547330641543293,2.69438202247191,Medium,New
-121.42,37.74,19.0,1393.0,367.0,915.0,355.0,1.1957,103100.0,INLAND,3.923943661971831,0.26346015793251976,2.5774647887323945,Very Low,Moderately Old
-121.43,37.74,52.0,966.0,247.0,589.0,228.0,1.6937,108300.0,INLAND,4.2368421052631575,0.2556935817805383,2.5833333333333335,Low,Very Old
-121.43,37.74,52.0,994.0,258.0,623.0,264.0,1.725,111500.0,INLAND,3.765151515151515,0.2595573440643863,2.359848484848485,Low,Very Old
-121.44,37.74,25.0,456.0,116.0,370.0,106.0,3.1319,112500.0,INLAND,4.30188679245283,0.2543859649122807,3.490566037735849,Medium,Moderately Old
-121.44,37.73,7.0,8363.0,1314.0,3907.0,1068.0,5.3321,208100.0,INLAND,7.830524344569288,0.15712065048427598,3.6582397003745317,High,New
-121.43,37.73,40.0,1718.0,391.0,1312.0,388.0,2.9955,134700.0,INLAND,4.427835051546392,0.22759022118742725,3.381443298969072,Low,Very Old
-121.42,37.73,2.0,2682.0,393.0,883.0,271.0,5.9934,196700.0,INLAND,9.896678966789668,0.1465324384787472,3.2583025830258303,High,New
-121.29,37.72,22.0,1630.0,404.0,4402.0,358.0,1.9792,63000.0,INLAND,4.553072625698324,0.24785276073619633,12.296089385474861,Low,Moderately Old
-121.32,37.67,21.0,1494.0,271.0,781.0,255.0,4.3015,250000.0,INLAND,5.858823529411764,0.1813922356091031,3.062745098039216,Medium,Moderately Old
-121.47,37.58,14.0,1594.0,292.0,887.0,287.0,4.6625,294000.0,INLAND,5.554006968641115,0.18318695106649938,3.0905923344947737,High,New
-120.9,35.69,14.0,5020.0,909.0,2105.0,796.0,3.8158,248700.0,<1H OCEAN,6.306532663316583,0.18107569721115538,2.6444723618090453,Medium,New
-120.93,35.76,11.0,8997.0,1698.0,1825.0,756.0,3.23,154300.0,<1H OCEAN,11.90079365079365,0.1887295765255085,2.414021164021164,Medium,New
-120.7,35.76,15.0,1914.0,425.0,1130.0,421.0,2.2165,90600.0,<1H OCEAN,4.546318289786223,0.2220480668756531,2.684085510688836,Low,New
-120.69,35.65,14.0,3487.0,889.0,2352.0,796.0,1.6303,144900.0,<1H OCEAN,4.380653266331659,0.2549469457986808,2.9547738693467336,Low,New
-120.69,35.64,38.0,2564.0,546.0,1301.0,481.0,2.0076,114000.0,<1H OCEAN,5.330561330561331,0.21294851794071762,2.7047817047817047,Low,Very Old
